0.0,2.1351223394541634
0.04040404040404041,0.5513861845583488
0.08080808080808081,1.7060669281190353
0.12121212121212122,2.29223142584731
0.16161616161616163,3.093391537740371
0.20202020202020204,1.2602669239122073
0.24242424242424243,2.8093321849233317
0.2828282828282829,2.052676780228877
0.32323232323232326,3.200320324103479
0.36363636363636365,2.4124270752519434
0.4040404040404041,2.9828500797284203
0.4444444444444445,1.1437273436217728
0.48484848484848486,1.261738793953071
0.5252525252525253,1.952826449636952
0.5656565656565657,1.0843626205011196
0.6060606060606061,2.863333650587577
0.6464646464646465,2.0852504865852777
0.686868686868687,3.8249941055789605
0.7272727272727273,3.149506323447954
0.7676767676767677,3.740817268058091
0.8080808080808082,3.532011272242203
0.8484848484848485,3.6070860200301134
0.888888888888889,4.337116862845349
0.9292929292929294,4.66447428161281
0.9696969696969697,2.0442127850955187
1.0101010101010102,3.2222999924830575
1.0505050505050506,4.869051627628058
1.090909090909091,3.3272515475872364
1.1313131313131315,3.641009175486269
1.1717171717171717,4.554436737487618
1.2121212121212122,4.194275175621631
1.2525252525252526,4.145190689469393
1.292929292929293,2.5650699314011476
1.3333333333333335,2.4782063438334347
1.373737373737374,5.52797614986158
1.4141414141414144,5.720685218607782
1.4545454545454546,4.360473758661613
1.494949494949495,4.9907483017223795
1.5353535353535355,5.1011613522353105
1.575757575757576,4.906521989418952
1.6161616161616164,3.788765100931766
1.6565656565656568,3.889915911399579
1.696969696969697,2.5622709438028792
1.7373737373737375,4.780033159682724
1.777777777777778,2.8466992840376646
1.8181818181818183,4.859329441872775
1.8585858585858588,4.942575679627948
1.8989898989898992,5.735673437745241
1.9393939393939394,3.927673710882445
1.97979797979798,4.268822033263669
2.0202020202020203,3.8187671984373193
2.060606060606061,5.395769203761777
2.101010101010101,4.444764461470411
2.1414141414141414,5.010193056198898
2.181818181818182,7.09754404483181
2.2222222222222223,5.845556696877492
2.262626262626263,6.928089175798815
2.303030303030303,4.991565012993762
2.3434343434343434,4.176556686348901
2.383838383838384,5.584410860345702
2.4242424242424243,7.411304783562
2.464646464646465,8.115151532415835
2.505050505050505,4.795988070242757
2.545454545454546,6.320885623084767
2.585858585858586,6.245338157776514
2.6262626262626263,5.62590409351473
2.666666666666667,6.308739870750816
2.707070707070707,6.720194987870583
2.747474747474748,6.780692422132941
2.787878787878788,4.909108653004118
2.8282828282828287,5.995496625924171
2.868686868686869,6.003184949744996
2.909090909090909,7.473436075172317
2.94949494949495,6.1370716230282625
2.98989898989899,4.710058246761312
3.0303030303030307,4.790646390418279
3.070707070707071,4.1203138827776735
3.111111111111111,7.470436673190857
3.151515151515152,7.732585312667712
3.191919191919192,6.582361553340884
3.2323232323232327,7.7893175712211615
3.272727272727273,5.900974518415526
3.3131313131313136,7.110218427711364
3.353535353535354,6.96277222234072
3.393939393939394,7.641715194910303
3.4343434343434347,6.0494215741123565
3.474747474747475,8.210373241394176
3.5151515151515156,7.558886212792049
3.555555555555556,6.427485604835956
3.5959595959595965,9.384608612056978
3.6363636363636367,6.412308551631229
3.676767676767677,7.68676243887821
3.7171717171717176,7.577162154345171
3.757575757575758,7.073898792898004
3.7979797979797985,5.752341449008982
3.8383838383838387,6.950393273076264
3.878787878787879,7.862174380273086
3.9191919191919196,6.72468203092945
3.95959595959596,9.040003505487983
4.0,8.30032789231686
